type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
4,5591647.96,5591647.96,0.0,0.0,0.0,0,1
4,37974.85,37974.85,0.0,0.0,0.0,0,1
4,626195.24,626195.24,0.0,0.0,0.0,0,1
2,205170.29,205170.29,0.0,12555586.13,12760756.42,0,1
4,13774.15,13774.15,0.0,0.0,0.0,0,1
4,3210027.48,3210027.48,0.0,0.0,0.0,0,1
4,150405.2,150405.2,0.0,0.0,0.0,0,1
4,256417.06,256417.06,0.0,0.0,0.0,0,1
4,6856104.02,6856104.02,0.0,0.0,0.0,0,1
4,6273660.45,6273660.45,0.0,0.0,0.0,0,1
4,222694.08,222694.08,0.0,0.0,0.0,0,1
4,107128.17,107128.17,0.0,0.0,0.0,0,1
4,32076.17,32076.17,0.0,0.0,0.0,0,1
2,180967.56,180967.56,0.0,95280.53,276248.1,0,1
4,403274.41,403274.41,0.0,0.0,0.0,0,1
2,13024.95,13024.95,0.0,0.0,13024.95,0,1
4,65761.13,65761.13,0.0,0.0,0.0,0,1
4,10000000.0,13892156.3,3892156.3,0.0,0.0,0,1
4,43235.71,43235.71,0.0,0.0,0.0,0,1
4,10000000.0,47316255.05,37316255.05,0.0,0.0,0,1
2,1258706.84,1258706.84,0.0,1054367.91,2313074.75,0,1
2,73064.41,73064.41,0.0,187838.1,260902.5,0,1
4,207241.52,207241.52,0.0,0.0,0.0,0,1
2,757422.83,757422.83,0.0,1557751.33,2315174.16,0,1
4,645104.5,645104.5,0.0,0.0,0.0,0,1
2,1459180.14,1459180.14,0.0,1120598.68,2579778.81,0,1
4,891944.51,891944.51,0.0,0.0,0.0,0,1
4,24424.67,24424.67,0.0,0.0,0.0,0,1
4,972142.03,972142.03,0.0,0.0,0.0,0,1
2,21358.8,21358.8,0.0,8903356.2,8924714.99,0,1
4,234787.38,234787.38,0.0,0.0,0.0,0,1
4,11424.36,11424.36,0.0,0.0,0.0,0,1
4,10000000.0,10724264.21,724264.21,0.0,0.0,0,1
4,1950373.54,1950373.54,0.0,0.0,0.0,0,1
2,1182557.97,1182557.97,0.0,141273.74,1323831.71,0,1
2,929787.24,929787.24,0.0,8148960.26,9078747.5,0,1
4,2117503.53,2117503.53,0.0,0.0,0.0,0,1
2,192765.49,192765.49,0.0,3252407.57,3445173.06,0,1
4,993088.06,993088.06,0.0,0.0,0.0,0,1
2,309488.9,309488.9,0.0,924407.13,1233896.04,0,1
2,92043.22,92043.22,0.0,3090723.25,3182766.47,0,1
4,536433.5,536433.5,0.0,0.0,0.0,0,1
4,544352.53,544352.53,0.0,0.0,0.0,0,1
4,155854.37,155854.37,0.0,0.0,0.0,0,1
2,85113.85,85113.85,0.0,0.0,85113.85,0,1
4,201281.36,201281.36,0.0,0.0,0.0,0,1
4,449199.47,449199.47,0.0,0.0,0.0,0,1
2,1462355.44,1462355.44,0.0,1544724.84,3007080.29,0,1
4,1028486.59,1028486.59,0.0,0.0,0.0,0,1
2,5363594.86,5363594.86,0.0,134472.24,5498067.11,0,1
2,33332.86,33332.86,0.0,31002.0,0.0,0,1
4,2658595.89,2658595.89,0.0,0.0,0.0,0,1
4,1917497.63,1917497.63,0.0,0.0,0.0,0,1
2,224230.16,224230.16,0.0,427065.03,651295.19,0,1
4,417103.68,417103.68,0.0,0.0,0.0,0,1
4,222517.07,222517.07,0.0,0.0,0.0,0,1
4,272637.22,272637.22,0.0,0.0,0.0,0,1
4,556218.01,556218.01,0.0,0.0,0.0,0,1
4,63262.94,63262.94,0.0,0.0,0.0,0,1
4,108779.53,108779.53,0.0,0.0,0.0,0,1
4,111764.7,111764.7,0.0,0.0,0.0,0,1
4,335219.49,335219.49,0.0,0.0,0.0,0,1
2,971133.63,971133.63,0.0,6456.76,977590.39,0,1
2,1070857.97,1070857.97,0.0,0.0,1070857.97,0,1
2,59385.67,59385.67,0.0,74371.0,133756.67,0,1
4,743311.65,743311.65,0.0,0.0,0.0,0,1
4,21574.55,21574.55,0.0,0.0,0.0,0,1
2,4993938.87,4993938.87,0.0,743498.25,5737437.12,0,1
4,204951.37,204951.37,0.0,0.0,0.0,0,1
2,3139423.35,3139423.35,0.0,2593641.94,5733065.29,0,1
2,6513531.58,6513531.58,0.0,0.0,6513531.58,0,1
4,2942177.94,2942177.94,0.0,0.0,0.0,0,1
2,406864.17,406864.17,0.0,8181429.01,8588293.18,0,1
2,2239461.29,2239461.29,0.0,121354.63,2360815.92,0,1
4,103949.5,103949.5,0.0,0.0,0.0,0,1
2,65365.11,65365.11,0.0,490135.89,604680.44,0,1
4,5838803.23,5838803.23,0.0,0.0,0.0,0,1
4,287720.41,287720.41,0.0,0.0,0.0,0,1
2,548269.98,548269.98,0.0,0.0,548269.98,0,1
2,33964.87,33964.87,0.0,0.0,33964.87,0,1
2,1298920.78,1298920.78,0.0,3351871.21,4650791.99,0,1
4,1054244.29,1054244.29,0.0,0.0,0.0,0,1
4,25473.11,25473.11,0.0,0.0,0.0,0,1
4,1501341.87,1501341.87,0.0,0.0,0.0,0,1
2,170486.7,170486.7,0.0,337632.83,508119.54,0,1
2,1581441.8,1581441.8,0.0,3429635.45,5011077.25,0,1
4,444898.97,444898.97,0.0,0.0,0.0,0,1
4,1272493.9,1272493.9,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,295862.46,10295862.46,0,1
4,188441.76,188441.76,0.0,0.0,0.0,0,1
2,244068.01,244068.01,0.0,0.0,338538.16,0,1
2,22140.87,22140.87,0.0,25511.14,47652.0,0,1
4,2322909.69,2322909.69,0.0,0.0,0.0,0,1
2,3695429.98,3695429.98,0.0,223917.78,3919347.75,0,1
4,10000000.0,17239986.95,7239986.95,0.0,0.0,0,1
2,1516823.73,1516823.73,0.0,386329.46,1903153.19,0,1
2,2190762.32,2190762.32,0.0,0.0,2190762.32,0,1
4,2684142.41,2684142.41,0.0,0.0,0.0,0,1
2,277048.48,277048.48,0.0,0.0,277048.48,0,1
2,2028897.08,2028897.08,0.0,4194222.4,6223119.48,0,1
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1
2,967153.5,967153.5,0.0,183670.2,1150823.7,0,1
2,394605.69,394605.69,0.0,0.0,394605.69,0,1
4,452294.74,452294.74,0.0,0.0,0.0,0,1
2,21574.55,21574.55,0.0,0.0,21574.55,0,1
4,131597.73,131597.73,0.0,0.0,0.0,0,1
2,127091.33,127091.33,0.0,656699.62,783790.95,0,1
2,108560.06,108560.06,0.0,0.0,108560.06,0,1
2,319974.69,319974.69,0.0,14890.19,334864.88,0,1
2,5656416.95,5656416.95,0.0,0.0,5656416.95,0,1
2,289177.34,289177.34,0.0,0.0,289177.34,0,1
2,1195842.37,1195842.37,0.0,0.0,1195842.37,0,1
2,7218629.01,7218629.01,0.0,0.0,7218629.01,0,1
4,2291498.65,2291498.65,0.0,0.0,0.0,0,1
4,1457343.37,1457343.37,0.0,0.0,0.0,0,1
2,6302888.93,6302888.93,0.0,73921.3,6376810.23,0,1
4,40413.81,40413.81,0.0,0.0,0.0,0,1
4,10000000.0,44892193.09,34892193.09,0.0,0.0,0,1
4,3401641.0,3401641.0,0.0,0.0,0.0,0,1
2,814689.88,814689.88,0.0,0.0,814689.88,0,1
2,1464160.5,1464160.5,0.0,462739.95,1926900.44,0,1
4,426532.4,426532.4,0.0,0.0,0.0,0,1
2,9060955.18,9060955.18,0.0,271460.43,9332415.62,0,1
4,854550.85,854550.85,0.0,0.0,0.0,0,1
4,608290.12,608290.12,0.0,0.0,0.0,0,1
4,59829.03,59829.03,0.0,0.0,0.0,0,1
2,605029.34,605029.34,0.0,211936.17,816965.52,0,1
2,329055.47,329055.47,0.0,0.0,329055.47,0,1
4,387408.11,387408.11,0.0,0.0,0.0,0,1
2,435867.16,435867.16,0.0,186826.4,622693.55,0,1
4,7218629.01,7218629.01,0.0,0.0,0.0,0,1
4,1773151.32,1773151.32,0.0,0.0,0.0,0,1
2,232565.37,232565.37,0.0,0.0,232565.37,0,1
4,3607917.73,3607917.73,0.0,0.0,0.0,0,1
2,70173.64,70173.64,0.0,75612.15,145785.79,0,1
4,3738574.9,3738574.9,0.0,0.0,0.0,0,1
2,89846.18,89846.18,0.0,5747984.77,5837830.95,0,1
2,448025.06,448025.06,0.0,71679.93,519704.99,0,1
2,39525.63,39525.63,0.0,61266.78,100792.41,0,1
4,114308.2,114308.2,0.0,0.0,0.0,0,1
2,23292.3,0.0,0.0,392364.62,415656.92,0,1
4,172344.3,172344.3,0.0,0.0,0.0,0,1
2,217231.0,217231.0,0.0,7236671.1,7453902.1,0,1
4,214975.9,214975.9,0.0,0.0,0.0,0,1
2,1025082.07,1025082.07,0.0,1430070.2,2455152.27,0,1
4,1494146.93,1494146.93,0.0,0.0,0.0,0,1
4,768520.15,768520.15,0.0,0.0,0.0,0,1
4,574072.72,574072.72,0.0,0.0,0.0,0,1
4,1202443.49,1202443.49,0.0,0.0,0.0,0,1
2,31329.62,31329.62,0.0,99659.09,130988.71,0,1
2,10000000.0,10000000.0,0.0,2145275.47,12145275.47,0,1
2,723782.37,723782.37,0.0,0.0,723782.37,0,1
4,3297243.38,3297243.38,0.0,0.0,0.0,0,1
4,8931607.89,8931607.89,0.0,0.0,0.0,0,1
2,181545.14,181545.14,0.0,2357597.32,2539142.46,0,1
2,8813323.11,8813323.11,0.0,0.0,8813323.11,0,1
2,142336.65,142336.65,0.0,267803.17,410139.82,0,1
4,84196.79,84196.79,0.0,0.0,0.0,0,1
4,71554.74,71554.74,0.0,0.0,0.0,0,1
4,10000000.0,20353874.22,10353874.22,0.0,0.0,0,1
2,889.76,889.76,0.0,29138.76,30028.51,0,1
4,178569.48,178569.48,0.0,0.0,0.0,0,1
4,1764326.19,1764326.19,0.0,0.0,0.0,0,1
2,2629417.41,2629417.41,0.0,0.0,2629417.41,0,1
2,1136374.62,1136374.62,0.0,820273.26,1956647.88,0,1
4,205163.3,205163.3,0.0,0.0,0.0,0,1
2,72782.82,72782.82,0.0,2185531.03,2258313.86,0,1
2,617882.66,617882.66,0.0,171914.08,789796.74,0,1
2,362631.05,362631.05,0.0,31491.56,394122.61,0,1
2,1976666.45,1976666.45,0.0,0.0,1976666.45,0,1
4,174324.94,174324.94,0.0,0.0,0.0,0,1
2,561149.9,561149.9,0.0,0.0,561149.9,0,1
4,452804.42,452804.42,0.0,0.0,0.0,0,1
4,847383.45,847383.45,0.0,0.0,0.0,0,1
2,128440.4,128440.4,0.0,1424377.87,1552818.27,0,1
2,9131.0,9131.0,0.0,133084.02,142215.02,0,1
2,102660.35,102660.35,0.0,0.0,102660.35,0,1
4,315712.36,315712.36,0.0,0.0,0.0,0,1
2,61470.02,61470.02,0.0,4118329.74,4179799.77,0,1
4,231161.48,231161.48,0.0,0.0,0.0,0,1
4,177680.54,177680.54,0.0,0.0,0.0,0,1
2,8006429.04,8006429.04,0.0,0.0,8006429.04,0,1
4,555574.92,555574.92,0.0,0.0,0.0,0,1
2,364333.03,364333.03,0.0,0.0,364333.03,0,1
2,87698.36,87698.36,0.0,237454.49,325152.85,0,1
2,711932.67,711932.67,0.0,20563.09,732495.77,0,1
2,7535.58,7535.58,0.0,44609.54,52145.11,0,1
2,160296.55,160296.55,0.0,2195257.38,2355553.93,0,1
2,3285475.4,3285475.4,0.0,746119.83,4031595.23,0,1
2,684796.16,684796.16,0.0,2754453.54,3439249.7,0,1
2,6558087.93,6558087.93,0.0,0.0,6558087.93,0,1
2,11630.38,11630.38,0.0,36945.1,48575.48,0,1
4,10000000.0,40399045.08,30399045.08,0.0,0.0,0,1
2,273821.76,273821.76,0.0,0.0,273821.76,0,1
4,7728992.56,7728992.56,0.0,0.0,0.0,0,1
2,1336901.11,1336901.11,0.0,0.0,1336901.11,0,1
4,28936.11,28936.11,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,920463.99,10920463.99,0,1
2,61846.05,61846.05,0.0,2094201.81,2156047.86,0,1
2,2709729.22,2709729.22,0.0,411422.93,3121152.15,0,1
2,1846748.79,1846748.79,0.0,158690.24,2005439.03,0,1
2,3200818.85,3200818.85,0.0,1537906.56,4738725.41,0,1
2,25040.78,25040.78,0.0,0.0,25040.78,0,1
4,548335.12,548335.12,0.0,0.0,0.0,0,1
4,1367070.94,1367070.94,0.0,0.0,0.0,0,1
2,280258.44,280258.44,0.0,623798.08,904056.52,0,1
2,361559.69,361559.69,0.0,504667.31,189441.24,0,1
2,834592.4,834592.4,0.0,236428.35,1071020.75,0,1
4,412511.32,412511.32,0.0,0.0,0.0,0,1
4,585511.14,585511.14,0.0,0.0,0.0,0,1
4,2277862.67,2277862.67,0.0,0.0,0.0,0,1
4,60516.53,60516.53,0.0,0.0,0.0,0,1
2,159106.12,159106.12,0.0,0.0,159106.12,0,1
4,3752520.6,3752520.6,0.0,0.0,0.0,0,1
4,737285.03,737285.03,0.0,0.0,0.0,0,1
2,880975.83,880975.83,0.0,1271.78,882247.61,0,1
4,10000000.0,21975271.77,11975271.77,0.0,0.0,0,1
4,454511.73,454511.73,0.0,0.0,0.0,0,1
4,346374.54,346374.54,0.0,0.0,0.0,0,1
4,884821.37,884821.37,0.0,0.0,0.0,0,1
4,429257.45,429257.45,0.0,0.0,0.0,0,1
2,8186519.17,8186519.17,0.0,796550.54,8983069.72,0,1
2,116489.77,116489.77,0.0,0.0,116489.77,0,1
2,198383.8,198383.8,0.0,2367972.08,2566355.88,0,1
2,495991.64,495991.64,0.0,0.0,495991.64,0,1
2,282332.91,282332.91,0.0,3156776.71,3439109.62,0,1
2,234853.95,234853.95,0.0,23261.5,258115.45,0,1
2,3297243.38,3297243.38,0.0,22757.65,3320001.02,0,1
2,652993.91,652993.91,0.0,0.0,652993.91,0,1
4,2216703.82,2216703.82,0.0,0.0,0.0,0,1
2,1309940.05,1309940.05,0.0,0.0,1309940.05,0,1
4,2344540.14,2344540.14,0.0,0.0,0.0,0,1
2,175290.91,175290.91,0.0,0.0,175290.91,0,1
4,2263927.04,2263927.04,0.0,0.0,0.0,0,1
2,1388951.5,1388951.5,0.0,459273.45,1848224.95,0,1
4,1674146.06,1674146.06,0.0,0.0,0.0,0,1
2,2925859.58,2925859.58,0.0,148038.26,3073897.84,0,1
2,48078.85,48078.85,0.0,288760.9,336839.74,0,1
4,545780.7,545780.7,0.0,0.0,0.0,0,1
4,473086.28,473086.28,0.0,0.0,0.0,0,1
2,179321.12,179321.12,0.0,0.0,179321.12,0,1
2,1123639.01,1123639.01,0.0,0.0,1123639.01,0,1
2,306833.41,306833.41,0.0,0.0,306833.41,0,1
4,42789.93,42789.93,0.0,0.0,0.0,0,1
4,1027152.36,1027152.36,0.0,0.0,0.0,0,1
2,1232239.39,1232239.39,0.0,30479.19,1262718.58,0,1
2,607684.02,607684.02,0.0,1788810.68,2396494.7,0,1
4,9299230.13,9299230.13,0.0,0.0,0.0,0,1
4,496420.67,496420.67,0.0,0.0,0.0,0,1
4,235763.38,235763.38,0.0,0.0,0.0,0,1
4,366896.03,366896.03,0.0,0.0,0.0,0,1
4,10000000.0,25455965.86,15455965.86,0.0,0.0,0,1
4,2374412.42,2374412.42,0.0,0.0,0.0,0,1
2,803441.31,803441.31,0.0,1006726.81,1810168.11,0,1
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1
4,913684.05,913684.05,0.0,0.0,0.0,0,1
2,69077.14,69077.14,0.0,110691.08,179768.22,0,1
2,268230.43,268230.43,0.0,0.0,268230.43,0,1
4,948288.3,948288.3,0.0,0.0,0.0,0,1
2,362837.15,362837.15,0.0,137964.62,500801.77,0,1
4,25616.71,25616.71,0.0,0.0,0.0,0,1
4,2927005.15,2927005.15,0.0,0.0,0.0,0,1
2,66066.73,66066.73,0.0,0.0,66066.73,0,1
4,2249574.01,2249574.01,0.0,0.0,0.0,0,1
2,102229.91,102229.91,0.0,0.0,102229.91,0,1
4,296977.69,296977.69,0.0,0.0,0.0,0,1
4,10000000.0,23924102.18,13924102.18,0.0,0.0,0,1
4,8775594.43,8775594.43,0.0,0.0,0.0,0,1
4,609416.21,609416.21,0.0,0.0,0.0,0,1
4,1636403.22,1636403.22,0.0,0.0,0.0,0,1
2,5652739.69,5652739.69,0.0,1662631.92,7315371.62,0,1
2,769619.59,769619.59,0.0,32332.95,801952.54,0,1
4,128426.58,128426.58,0.0,0.0,0.0,0,1
2,145379.14,145379.14,0.0,2214587.74,2359966.88,0,1
4,254167.15,254167.15,0.0,0.0,0.0,0,1
2,155121.58,155121.58,0.0,439557.76,594679.34,0,1
4,14206.82,14206.82,0.0,0.0,0.0,0,1
4,813992.49,813992.49,0.0,0.0,0.0,0,1
2,1240717.75,1240717.75,0.0,144986.76,1385704.52,0,1
4,127916.67,127916.67,0.0,0.0,0.0,0,1
2,3379009.86,3379009.86,0.0,1760983.92,5139993.78,0,1
2,346293.24,346293.24,0.0,750235.55,1096528.8,0,1
2,38115.0,38115.0,0.0,190197.12,228312.12,0,1
4,3374.25,3374.25,0.0,0.0,0.0,0,1
2,425221.11,425221.11,0.0,1107020.73,1532241.85,0,1
4,337994.64,337994.64,0.0,0.0,0.0,0,1
2,2111475.81,2111475.81,0.0,0.0,2111475.81,0,1
4,20278.62,20278.62,0.0,0.0,0.0,0,1
2,3372.0,3372.0,0.0,456659.44,460031.44,0,1
4,6370726.84,6370726.84,0.0,0.0,0.0,0,1
4,42418.85,42418.85,0.0,0.0,0.0,0,1
4,84312.29,84312.29,0.0,0.0,0.0,0,1
2,7060216.94,7060216.94,0.0,194244.35,7254461.29,0,1
2,2745923.02,2745923.02,0.0,3749390.59,6495313.61,0,1
4,20920.39,20920.39,0.0,0.0,0.0,0,1
4,3009125.59,3009125.59,0.0,0.0,0.0,0,1
4,116530.2,116530.2,0.0,0.0,0.0,0,1
2,7304.56,7304.56,0.0,0.0,7304.56,0,1
4,873356.47,873356.47,0.0,0.0,0.0,0,1
2,9217.19,9217.19,0.0,0.0,9217.19,0,1
2,181588.3,181588.3,0.0,1983821.13,2165409.43,0,1
4,7240965.96,7240965.96,0.0,0.0,0.0,0,1
4,36532.84,36532.84,0.0,0.0,0.0,0,1
2,175597.64,175597.64,0.0,376762.66,552360.3,0,1
2,135977.23,135977.23,0.0,314329.11,450306.34,0,1
2,455709.8,455709.8,0.0,46498.39,502208.18,0,1
4,534158.52,534158.52,0.0,0.0,0.0,0,1
2,3547485.43,3547485.43,0.0,0.0,3547485.43,0,1
4,1282731.68,1282731.68,0.0,0.0,0.0,0,1
4,3441041.46,3441041.46,3441041.46,0.0,0.0,1,1
2,2479691.37,2479691.37,0.0,16351.96,2496043.32,0,1
2,797710.8,797710.8,0.0,49988.57,847699.37,0,1
2,383661.1,383661.1,0.0,1788112.7,2171773.8,0,1
4,376059.27,376059.27,0.0,0.0,0.0,0,1
4,41428.9,41428.9,0.0,0.0,0.0,0,1
2,26478.48,26478.48,0.0,403400.86,429879.34,0,1
4,415437.27,415437.27,0.0,0.0,0.0,0,1
2,23413.67,23413.67,0.0,0.0,23413.67,0,1
4,10000000.0,10850530.59,850530.59,0.0,0.0,0,1
4,143501.7,143501.7,0.0,0.0,0.0,0,1
4,1503297.45,1503297.45,0.0,0.0,0.0,0,1
4,1697655.62,1697655.62,0.0,0.0,0.0,0,1
4,87660.69,87660.69,0.0,0.0,0.0,0,1
2,1989311.31,1989311.31,0.0,2475151.37,4464462.67,0,1
2,105080.35,105080.35,0.0,1949100.08,2054180.43,0,1
2,7188425.25,7188425.25,0.0,781697.03,7970122.27,0,1
4,88748.63,88748.63,0.0,0.0,0.0,0,1
2,868004.62,868004.62,0.0,0.0,868004.62,0,1
2,368951.94,368951.94,0.0,19141.57,388093.51,0,1
4,3551022.86,3551022.86,0.0,0.0,0.0,0,1
4,13172.17,13172.17,0.0,0.0,0.0,0,1
2,38223.11,38223.11,0.0,115485.32,153708.43,0,1
2,8276235.5,8276235.5,0.0,190006.69,8466242.19,0,1
4,1273674.05,1273674.05,0.0,0.0,0.0,0,1
4,1244037.74,1244037.74,0.0,0.0,0.0,0,1
4,99656.93,99656.93,0.0,0.0,0.0,0,1
2,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1
2,260408.9,260408.9,0.0,0.0,260408.9,0,1
4,181104.66,181104.66,0.0,0.0,0.0,0,1
4,95064.86,95064.86,0.0,0.0,0.0,0,1
2,915266.65,915266.65,0.0,2415414.35,3330681.0,0,1
2,107351.33,107351.33,0.0,3976355.4,4083706.73,0,1
2,134293.12,134293.12,0.0,5256422.7,5390715.81,0,1
4,774868.1,774868.1,0.0,0.0,0.0,0,1
2,222694.08,222694.08,0.0,0.0,222694.08,0,1
2,149535.0,149535.0,0.0,711124.24,860659.24,0,1
4,10000000.0,12651994.1,2651994.1,0.0,0.0,0,1
4,442290.23,442290.23,0.0,0.0,0.0,0,1
4,34502.7,34502.7,0.0,0.0,0.0,0,1
4,15177.97,15177.97,0.0,0.0,0.0,0,1
2,2263927.04,2263927.04,0.0,0.0,2263927.04,0,1
2,1265656.44,1265656.44,0.0,653351.54,1919007.98,0,1
4,62184.44,62184.44,0.0,0.0,0.0,0,1
2,441892.92,441892.92,0.0,350202.17,792095.1,0,1
4,379878.0,379878.0,0.0,0.0,0.0,0,1
4,31334.57,31334.57,0.0,0.0,0.0,0,1
2,427405.08,427405.08,0.0,0.0,427405.08,0,1
2,960306.85,960306.85,0.0,0.0,960306.85,0,1
4,149656.36,149656.36,0.0,0.0,162310.05,0,1
4,1397162.15,1397162.15,0.0,0.0,0.0,0,1
2,1348095.12,1348095.12,0.0,0.0,1348095.12,0,1
4,987470.17,987470.17,0.0,0.0,0.0,0,1
4,6695070.79,6695070.79,0.0,0.0,0.0,0,1
4,248409.56,248409.56,0.0,0.0,0.0,0,1
4,669536.75,669536.75,0.0,0.0,0.0,0,1
2,96640.12,96640.12,0.0,1569508.75,1666148.87,0,1
2,337974.21,337974.21,0.0,0.0,337974.21,0,1
2,145067.24,145067.24,0.0,1415212.22,1560279.46,0,1
2,116636.06,116636.06,0.0,0.0,116636.06,0,1
4,6546019.0,6546019.0,0.0,0.0,0.0,0,1
2,1153156.0,1153156.0,0.0,0.0,1153156.0,0,1
2,7576324.61,7576324.61,0.0,0.0,7576324.61,0,1
2,4530.71,4530.71,0.0,0.0,4530.71,0,1
4,1027260.28,1027260.28,0.0,0.0,0.0,0,1
4,74921.74,74921.74,0.0,0.0,0.0,0,1
4,40836.05,40836.05,0.0,0.0,0.0,0,1
2,9639524.7,9639524.7,0.0,0.0,9639524.7,0,1
2,299172.82,299172.82,0.0,45633.0,269864.44,0,1
2,122816.67,122816.67,0.0,807810.34,930627.01,0,1
2,1023189.9,1023189.9,0.0,66259.25,1089449.14,0,1
4,5363795.31,5363795.31,0.0,0.0,0.0,0,1
2,953529.64,953529.64,0.0,0.0,953529.64,0,1
4,1592602.27,1592602.27,0.0,0.0,0.0,0,1
2,127564.33,127564.33,0.0,272123.54,399687.88,0,1
2,716273.17,716273.17,0.0,0.0,716273.17,0,1
4,19527.35,19527.35,0.0,0.0,0.0,0,1
4,1547877.98,1547877.98,0.0,0.0,0.0,0,1
4,1102791.66,1102791.66,0.0,0.0,0.0,0,1
2,5016884.33,5016884.33,0.0,3425450.21,8442334.54,0,1
2,2142164.0,2142164.0,0.0,29822.78,2171986.78,0,1
4,389275.23,389275.23,0.0,0.0,0.0,0,1
2,165547.54,165547.54,0.0,0.0,165547.54,0,1
4,1543975.74,1543975.74,0.0,0.0,0.0,0,1
4,488243.65,488243.65,0.0,0.0,0.0,0,1
2,697652.19,697652.19,0.0,0.0,697652.19,0,1
2,10000000.0,10000000.0,0.0,1727027.89,11727027.89,0,1
2,1715635.41,1715635.41,0.0,0.0,1715635.41,0,1
2,283121.68,283121.68,0.0,77431.12,360552.79,0,1
2,1248344.84,1248344.84,0.0,0.0,1248344.84,0,1
4,1094419.89,1094419.89,0.0,0.0,0.0,0,1
4,217666.25,217666.25,0.0,0.0,0.0,0,1
4,214793.32,214793.32,0.0,0.0,0.0,0,1
4,966222.5,966222.5,0.0,0.0,0.0,0,1
4,4454632.3,4454632.3,0.0,0.0,0.0,0,1
4,382960.64,382960.64,0.0,0.0,0.0,0,1
2,2641674.43,2641674.43,0.0,0.0,2641674.43,0,1
2,10000000.0,10000000.0,0.0,1950323.28,11950323.28,0,1
4,147267.01,147267.01,0.0,0.0,0.0,0,1
2,387408.11,387408.11,0.0,187203.74,574611.85,0,1
4,541486.74,541486.74,0.0,0.0,0.0,0,1
4,103909.1,103909.1,0.0,0.0,0.0,0,1
2,73328.47,73328.47,0.0,121670.8,194999.27,0,1
2,1530.84,1530.84,0.0,1049107.41,1050638.25,0,1
4,2232667.51,2232667.51,0.0,0.0,0.0,0,1
2,31358.72,31358.72,0.0,420767.03,452125.75,0,1
2,424700.99,424700.99,0.0,646139.13,1070840.13,0,1
2,2050727.81,2050727.81,0.0,0.0,2050727.81,0,1
4,6513531.58,6513531.58,0.0,0.0,0.0,0,1
2,2708906.59,2708906.59,0.0,0.0,2708906.59,0,1
4,207021.45,207021.45,0.0,0.0,0.0,0,1
4,28284.88,28284.88,0.0,0.0,0.0,0,1
2,71216.62,71216.62,0.0,16093.34,87309.96,0,1
2,1032168.79,1032168.79,0.0,805209.56,1837378.34,0,1
4,9065.44,9065.44,0.0,0.0,0.0,0,1
4,1947831.96,1947831.96,0.0,0.0,0.0,0,1
4,699183.61,699183.61,0.0,0.0,0.0,0,1
2,107363.54,107363.54,0.0,254832.73,362196.27,0,1
2,73051.02,73051.02,0.0,6049.33,79100.35,0,1
4,813775.73,813775.73,0.0,0.0,39888.47,0,1
2,70125.14,70125.14,0.0,7303214.4,7373339.54,0,1
2,1253358.42,1253358.42,0.0,8398499.24,9651857.66,0,1
4,1023189.9,1023189.9,0.0,0.0,0.0,0,1
4,335071.5,335071.5,0.0,0.0,0.0,0,1
4,226689.16,226689.16,0.0,0.0,0.0,0,1
4,592737.43,592737.43,0.0,0.0,0.0,0,1
4,3424092.39,3424092.39,0.0,0.0,0.0,0,1
4,570135.07,570135.07,0.0,0.0,0.0,0,1
4,188473.09,188473.09,0.0,0.0,0.0,0,1
2,31045.76,31045.76,0.0,2081308.37,2112354.13,0,1
2,128893.5,128893.5,0.0,209908.87,338802.36,0,1
4,16614.82,16614.82,0.0,0.0,0.0,0,1
2,436035.29,436035.29,0.0,0.0,436035.29,0,1
2,125159.2,125159.2,0.0,26664.19,151823.38,0,1
4,1651948.79,1651948.79,0.0,0.0,0.0,0,1
2,545780.7,545780.7,0.0,0.0,545780.7,0,1
2,755813.12,755813.12,0.0,494575.27,1250388.38,0,1
4,1895158.63,1895158.63,0.0,0.0,0.0,0,1
2,3582885.46,3582885.46,0.0,104200.92,3687086.37,0,1
4,426173.04,426173.04,0.0,0.0,0.0,0,1
2,212028.15,212028.15,0.0,3708381.73,3920409.88,0,1
4,1303543.6,1303543.6,0.0,0.0,0.0,0,1
2,85303.24,85303.24,0.0,0.0,85303.24,0,1
4,93253.25,93253.25,0.0,0.0,0.0,0,1
4,127564.33,127564.33,0.0,0.0,0.0,0,1
4,268230.43,268230.43,0.0,0.0,0.0,0,1
4,487572.45,487572.45,0.0,0.0,0.0,0,1
2,31374.02,31374.02,0.0,0.0,31374.02,0,1
2,736677.36,736677.36,0.0,190199.92,926877.28,0,1
4,84771.55,84771.55,0.0,0.0,0.0,0,1
2,73599.57,73599.57,0.0,0.0,73599.57,0,1
2,34099.1,34099.1,0.0,0.0,34099.1,0,1
2,355909.21,355909.21,0.0,0.0,355909.21,0,1
2,442290.23,442290.23,0.0,0.0,442290.23,0,1
2,6669495.34,6669495.34,0.0,251579.17,6921074.51,0,1
2,3018810.85,3018810.85,0.0,65126.98,3083937.83,0,1
